DATE,Recession,Discount_Rate,Indus_Production_YoY,CPI_YoY,Core_CPI_YoY,PPI_YoY,Unemployment_Rate,Disposable_Income_YoY,PCE_YoY,SP500PE,TB3MS,RSAFS_MoM
4/1/2021,0,,16.18326223,4.159694839,2.960541167,17.46630728,6.1,-0.339561297,29.65089178,29.92,0.02,1.031397847
5/1/2021,0,,15.3275672,4.992706538,3.779462897,19.24708378,5.8,2.405705248,19.91185837,28.05,0.02,-1.150143326
6/1/2021,0,,8.679426621,5.391451413,4.418463807,19.71757322,5.9,2.531766827,14.83841992,26.7,0.04,1.069299789
7/1/2021,0,,5.376763943,5.365475239,4.203491003,20.12953368,5.4,2.350545066,13.0604616,26.56,0.05,-1.523488045
8/1/2021,0,,4.419109358,5.251271555,3.950594284,20.13124035,5.1,6.315503948,13.01045161,26.23,0.05,0.69289493
9/1/2021,0,,3.356481965,5.390348855,4.020081815,20.55140665,4.7,4.518692205,11.89969294,25.35,0.04,0.589568352
10/1/2021,0,,4.018803433,6.221868903,4.583704694,22.3740458,4.5,5.307604368,12.99982996,24.39,0.05,1.616846271
11/1/2021,0,,4.481583045,6.80900284,4.973200428,22.68633384,4.1,6.837681311,14.07623434,24.52,0.05,1.143900203
12/1/2021,0,,2.970745718,7.036402866,5.504549826,20.3680798,3.9,6.266041447,13.49430475,23.63,0.06,-0.824742268
1/1/2022,0,,2.266671796,7.479872468,6.06052762,20.33837891,4,-5.587101005,12.23674679,23.11,0.15,1.821142582
2/1/2022,0,,6.607852841,7.871063898,6.45242289,19.97150997,3.8,3.279077922,13.72406042,22.42,0.33,1.00740023
3/1/2022,0,,4.425429841,8.542455555,6.476068386,20.93674419,3.6,-16.08968758,9.873799305,22.19,0.44,2.097546278
4/1/2022,0,,4.58517061,8.258629341,6.157162955,21.75768701,3.7,-1.199757473,9.186267275,22.4,0.76,1.36682491
5/1/2022,0,,3.657156574,8.581511544,6.017553921,21.49888839,3.6,1.666529255,9.407174323,20.81,0.98,-0.327518214
6/1/2022,0,,3.19235531,9.059757965,5.903416971,22.43381389,3.6,2.197210345,8.948691685,20.28,1.49,0.694742489
7/1/2022,0,,3.005999614,8.524814746,5.901755847,17.43541083,3.5,2.041570841,8.702974466,20.53,2.23,-0.685953275
8/1/2022,0,,3.105003221,8.262692503,6.299799637,15.47929653,3.6,2.544852482,8.503826906,22.03,2.63,0.602026325
9/1/2022,0,,4.509223572,8.201669644,6.640449037,13.67119544,3.5,4.142875165,8.568257627,20.58,3.13,-0.265883778
10/1/2022,0,,3.097468209,7.745427331,6.294940399,10.22851558,3.6,4.293273689,7.83264515,20.44,3.72,1.252910983
11/1/2022,0,,1.851436454,7.110322794,5.963097183,8.16730857,3.6,4.218138321,6.874492283,22.07,4.15,-1.184308571
12/1/2022,0,,0.593541225,6.454401331,5.680507396,6.861331411,3.5,4.478324821,6.812229154,22.65,4.25,-1.030171864
1/1/2023,0,,1.5096607,6.410146969,5.543023106,5.588895246,3.4,8.91766444,7.940267399,22.82,4.54,4.063389598
2/1/2023,0,,0.875816068,6.035613078,5.493483924,2.378294942,3.6,8.889692031,7.628369912,23.4,4.65,-1.0653968
3/1/2023,0,,0.176818439,4.984974122,5.560110849,-1.135323483,3.5,9.030488736,6.271943082,22.66,4.69,-1.073227725
4/1/2023,0,,0.346222055,4.930320398,5.51572208,-3.166861407,3.4,9.151980884,6.084746252,23.27,4.92,0.784900459
5/1/2023,0,,0.143125547,4.047609273,5.332246843,-7.165939008,3.7,9.129736656,5.884450785,23.15,5.14,0.20076067
6/1/2023,0,,-0.375999525,2.969177655,4.855224307,-9.416915551,3.6,8.673019424,5.32991453,24.01,5.16,0.143779775
7/1/2023,0,,0.055462472,3.177780178,4.707596889,-6.7722221,3.5,7.853709999,5.918069764,24.76,5.25,0.531629092
8/1/2023,0,,-0.116530924,3.665112384,4.412801068,-4.402217061,3.8,7.602314415,5.42272866,24.16,5.3,0.734058702
9/1/2023,0,,-0.223030804,3.699698121,4.143701975,-3.346049616,3.8,7.404695943,5.546506403,23.93,5.32,0.835399065
10/1/2023,0,,-0.815287289,3.241144652,4.021700278,-3.723293883,3.8,6.902918715,5.089003131,23.12,5.34,-0.186657084
11/1/2023,0,,-0.160860458,3.137270709,4.015091977,-3.914393309,3.7,7.020628345,5.647617717,23.51,5.27,0.104289141
12/1/2023,0,,1.073559784,3.352122831,3.910119666,-3.114033897,3.7,6.918137708,5.963686217,24.35,5.24,0.363775444
1/1/2024,0,,-0.730488611,3.090884781,3.874678321,-3.451601871,3.7,4.611273351,4.411506561,24.97,5.22,-1.084242438
2/1/2024,0,,0.062983159,3.153171121,3.761952362,-1.480270152,3.9,4.193613276,4.883447654,26.05,5.24,0.702671388
3/1/2024,0,,0.094487391,3.47738507,3.797294108,-0.804086174,3.8,4.127515939,5.843260805,26.87,5.24,0.647805413
4/1/2024,0,,-0.377019366,3.35736395,3.615526899,0.126893674,3.9,3.603218119,5.375249131,26.57,5.24,0.017445398
